pathogen_name,taxonid,ARG_name,aro_id,frequency,antibiotic_name
Pseudomonas aeruginosa,287,AFM-2,3006891,0.000554,CarbaPenem
Pseudomonas aeruginosa,287,PAU-1,3006964,0.000706,"CarbaPenem,Cephalosporin"
Pseudomonas aeruginosa,287,PME-1,3006973,0.003478,CarbaPenem
Pseudomonas aeruginosa,287,SdrM,3007013,5e-05,Norfloxacin
Pseudomonas aeruginosa,287,KPC-90,3007087,5e-05,"CarbaPenem,Cephalosporin,Monobactam,Penam"
Pseudomonas aeruginosa,287,KBL-1,3007206,0.00121,"Amoxicillin,Ampicillin,benzylPenicillin,Piperacillin"
Pseudomonas aeruginosa,287,NDM-40,3007217,5e-05,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Escherichia coli,562,Tetracycline-resistant ribosomal protection protein,2,0.014675,Tetracycline antibiotic
Escherichia coli,562,VanW,3000002,1e-05,glycoPeptide antibiotic
Escherichia coli,562,VanH,3000006,1.5e-05,glycoPeptide antibiotic
Escherichia coli,562,VanA,3000010,5e-06,glycoPeptide antibiotic
Escherichia coli,562,VanX,3000011,1.5e-05,glycoPeptide antibiotic
Escherichia coli,562,VanB,3000013,1e-05,glycoPeptide antibiotic
Escherichia coli,562,TEM beta-lactamase,3000014,0.248718,Ampicillin
Escherichia coli,562,CTX-M beta-lactamase,3000016,0.165328,Cephalosporin
Escherichia coli,562,OXA beta-lactamase,3000017,0.06284,"Cefalotin,ClOxacillin,Oxacillin"
Escherichia coli,562,IMP beta-lactamase,3000020,0.000936,"CarbaPenem,Cephalosporin,Cephamycin,Penam,Penem"
Escherichia coli,562,VIM beta-lactamase,3000021,0.000673,"CarbaPenem,Cephalosporin,Cephamycin,Penam,Penem"
Escherichia coli,562,MepA,3000026,2e-05,Tigecycline
Escherichia coli,562,EmrA,3000027,0.998108,Fluoroquinolone antibiotic
Escherichia coli,562,VEB beta-lactamase,3000043,0.00021,"Cephalosporin,Monobactam"
Escherichia coli,562,PER beta-lactamase,3000056,0.00021,"CarbaPenem,Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,NDM beta-lactamase,3000057,0.025099,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Escherichia coli,562,MIR beta-lactamase,3000058,0.982107,"Cephalosporin,Monobactam"
Escherichia coli,562,KPC beta-lactamase,3000059,0.006762,"CarbaPenem,Cephalosporin,Monobactam,Penam"
Escherichia coli,562,GES beta-lactamase,3000066,0.000117,"CarbaPenem,Cephalosporin,Penam"
Escherichia coli,562,FOX beta-lactamase,3000067,0.982107,"Cephalosporin,Cephamycin"
Escherichia coli,562,DHA beta-lactamase,3000068,0.912651,"Cephalosporin,Cephamycin"
Escherichia coli,562,CMY beta-lactamase,3000069,0.982107,Cephamycin
Escherichia coli,562,VanS,3000071,4.4e-05,glycoPeptide antibiotic
Escherichia coli,562,ACT beta-lactamase,3000072,0.982107,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Escherichia coli,562,EmrB,3000074,0.999113,Fluoroquinolone antibiotic
Escherichia coli,562,VanY,3000077,2e-05,glycoPeptide antibiotic
Escherichia coli,562,MOX beta-lactamase,3000083,0.982107,"Cephalosporin,Cephamycin,Penam"
Escherichia coli,562,Bla1,3000090,4.9e-05,Penam
Escherichia coli,562,CARB beta-lactamase,3000091,0.001745,Penam
Escherichia coli,562,VanZ,3000116,5e-06,glycoPeptide antibiotic
Escherichia coli,562,Chloramphenicol acetyltransferase (CAT),3000122,0.050291,Phenicol antibiotic
Escherichia coli,562,APH(3'),3000126,0.271525,Aminoglycoside antibiotic
Escherichia coli,562,FosA,3000149,5e-06,Fosfomycin
Escherichia coli,562,APH(6),3000151,0.24549,Aminoglycoside antibiotic
Escherichia coli,562,Tet(A),3000165,0.355505,Tetracycline
Escherichia coli,562,Tet(B),3000166,0.128986,Tetracycline
Escherichia coli,562,Tet(C),3000167,0.005329,Tetracycline
Escherichia coli,562,Tet(D),3000168,0.004373,Tetracycline
Escherichia coli,562,Tet(E),3000173,3.9e-05,Tetracycline
Escherichia coli,562,Tet(H),3000175,5.9e-05,Tetracycline
Escherichia coli,562,Tet(J),3000177,5.9e-05,Tetracycline
Escherichia coli,562,Tet(K),3000178,5e-06,Tetracycline
Escherichia coli,562,Tet(L),3000179,5e-06,Tetracycline
Escherichia coli,562,Tet(Y),3000182,4.4e-05,Tetracycline
Escherichia coli,562,Tet(M),3000186,0.01529,"Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline"
Escherichia coli,562,Tet(O),3000190,0.014963,"Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline"
Escherichia coli,562,Tet(Q),3000191,9.8e-05,"Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline"
Escherichia coli,562,Tet(S),3000192,0.014958,"Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline"
Escherichia coli,562,Tet(W),3000194,0.014963,"Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline"
Escherichia coli,562,Tet(32),3000196,1e-05,"Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline"
Escherichia coli,562,Cfr 23S ribosomal RNA methyltransferase,3000202,0.000244,"Lincosamide antibiotic,Oxazolidinone antibiotic,Phenicol antibiotic,Streptogramin antibiotic"
Escherichia coli,562,Tet(X),3000205,0.004095,"Chlortetracycline,Demeclocycline,Doxycycline,Minocycline,Oxytetracycline,Tetracycline,Tigecycline"
Escherichia coli,562,EmrK,3000206,0.986471,Tetracycline antibiotic
Escherichia coli,562,MecR1,3000215,1e-05,"CarbaPenem,Cephalosporin,Cephamycin,Monobactam,Penam"
Escherichia coli,562,AcrB,3000216,0.99921,"Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Escherichia coli,562,BlaR1,3000217,2.9e-05,Penam
Escherichia coli,562,ANT(6),3000225,2.9e-05,Aminoglycoside antibiotic
Escherichia coli,562,ANT(9),3000228,0.007581,Aminoglycoside antibiotic
Escherichia coli,562,ANT(2'')-Ia,3000230,0.005748,"Dibekacin,Kanamycin A,Sisomicin,Tobramycin"
Escherichia coli,562,ANT(3'')-Ia,3000232,0.234311,Aminoglycoside antibiotic
Escherichia coli,562,TolC,3000237,0.998679,"Aminocoumarin antibiotic,Aminoglycoside antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Penem,Peptide antibiotic,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Escherichia coli,562,Chloramphenicol phosphotransferase,3000249,0.000492,Phenicol antibiotic
Escherichia coli,562,ErmC,3000250,4.4e-05,"Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2"
Escherichia coli,562,MsrA,3000251,2e-05,"Erythromycin,Quinupristin"
Escherichia coli,562,EmrY,3000254,0.986539,Tetracycline antibiotic
Escherichia coli,562,MarA,3000263,0.995276,"CarbaPenem,Cephalosporin,Cephamycin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Monobactam,Penam,Penem,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Escherichia coli,562,LsaA,3000300,1.5e-05,"Clindamycin,Dalfopristin,Pleuromutilin,Quinupristin"
Escherichia coli,562,MphA,3000316,0.12684,"Azithromycin,Clarithromycin,Dirithromycin,Erythromycin,Oleandomycin,Roxithromycin,Telithromycin"
Escherichia coli,562,MphB,3000318,0.005002,"Azithromycin,Clarithromycin,Dirithromycin,Erythromycin,Oleandomycin,Roxithromycin,Spiramycin,Telithromycin,Tylosin"
Escherichia coli,562,MphC,3000319,2e-05,"Azithromycin,Clarithromycin,Dirithromycin,Erythromycin,Oleandomycin,Roxithromycin,Spiramycin,Telithromycin,Tylosin"
Escherichia coli,562,AAC(3),3000322,0.105891,Aminoglycoside antibiotic
Escherichia coli,562,ErmA,3000347,1.5e-05,"Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2"
Escherichia coli,562,EreA,3000361,0.000371,"Clarithromycin,Erythromycin,Roxithromycin"
Escherichia coli,562,EreB,3000363,0.000102,"Azithromycin,Clarithromycin,Erythromycin,Roxithromycin"
Escherichia coli,562,ErmB,3000375,0.017649,"Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2"
Escherichia coli,562,MexA,3000377,1e-05,"Aminocoumarin antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Monobactam,Penam,Penem,Peptide antibiotic,Phenicol antibiotic,Sulfonamide antibiotic,Tetracycline antibiotic"
Escherichia coli,562,MexB,3000378,5e-06,"Aminocoumarin antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Monobactam,Penam,Penem,Peptide antibiotic,Phenicol antibiotic,Sulfonamide antibiotic,Tetracycline antibiotic"
Escherichia coli,562,OprM,3000379,2e-05,"Aminocoumarin antibiotic,Aminoglycoside antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Diaminopyrimidine antibiotic,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Macrolide antibiotic,Monobactam,Penam,Penem,Peptide antibiotic,Phenicol antibiotic,Sulfonamide antibiotic,Tetracycline antibiotic"
Escherichia coli,562,NorA,3000391,1e-05,"Acriflavine,CiprOfloxacin,Norfloxacin"
Escherichia coli,562,Sul1,3000410,0.18088,"Mafenide,Sulfacetamide,Sulfadiazine,Sulfadimidine,Sulfadoxine,Sulfamethizole,Sulfamethoxazole,Sulfasalazine,Sulfisoxazole"
Escherichia coli,562,Sul2,3000412,0.254208,"Mafenide,Sulfacetamide,Sulfadiazine,Sulfadimidine,Sulfadoxine,Sulfamethizole,Sulfamethoxazole,Sulfasalazine,Sulfisoxazole"
Escherichia coli,562,Sul3,3000413,0.042017,"Mafenide,Sulfacetamide,Sulfadiazine,Sulfadimidine,Sulfadoxine,Sulfamethizole,Sulfamethoxazole,Sulfasalazine,Sulfisoxazole"
Escherichia coli,562,Quinolone resistance protein (qnr),3000419,0.072157,"CiprOfloxacin,Gatifloxacin,LevOfloxacin,Moxifloxacin,Nalidixic acid,Norfloxacin,Sparfloxacin"
Escherichia coli,562,QepA1,3000448,2.4e-05,"CiprOfloxacin,Norfloxacin"
Escherichia coli,562,NDM-5,3000467,0.018161,"Cefoxitin,Ceftazidime,Ertapenem"
Escherichia coli,562,AcrD,3000491,0.99921,Aminoglycoside antibiotic
Escherichia coli,562,ErmF,3000498,6.3e-05,"Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2"
Escherichia coli,562,AcrE,3000499,0.983911,"Cephalosporin,Cephamycin,Fluoroquinolone antibiotic,Penam"
Escherichia coli,562,RpoB2,3000501,2.4e-05,"Rifabutin,Rifampin,Rifapentine,Rifaximin"
Escherichia coli,562,AcrF,3000502,0.9992,"Cephalosporin,Cephamycin,Fluoroquinolone antibiotic,Penam"
Escherichia coli,562,MexR,3000506,1e-05,"Aminocoumarin antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Monobactam,Penam,Penem,Peptide antibiotic,Phenicol antibiotic,Sulfonamide antibiotic,Tetracycline antibiotic"
Escherichia coli,562,GadX,3000508,0.99062,"Fluoroquinolone antibiotic,Macrolide antibiotic,Penam"
Escherichia coli,562,EmrR,3000516,0.997426,Fluoroquinolone antibiotic
Escherichia coli,562,CRP,3000518,0.99884,"Fluoroquinolone antibiotic,Macrolide antibiotic,Penam"
Escherichia coli,562,ErmG,3000522,3.4e-05,"Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2"
Escherichia coli,562,MacA,3000533,0.991941,Macrolide antibiotic
Escherichia coli,562,MacB,3000535,0.992794,Macrolide antibiotic
Escherichia coli,562,AdeR,3000553,5e-06,Tetracycline antibiotic
Escherichia coli,562,Erm 23S ribosomal RNA methyltransferase,3000560,0.017357,"Lincosamide antibiotic,Macrolide antibiotic,Streptogramin antibiotic"
Escherichia coli,562,Tet(38),3000565,2.9e-05,Tetracycline
Escherichia coli,562,Tet(40),3000567,1.5e-05,Tetracycline
Escherichia coli,562,VanR,3000574,5.9e-05,glycoPeptide antibiotic
Escherichia coli,562,CcrA,3000578,0.025099,CarbaPenem
Escherichia coli,562,L1 beta-lactamase,3000582,5e-06,Cephalosporin
Escherichia coli,562,NDM-1,3000589,0.004622,"Ertapenem,Imipenem,Meropenem"
Escherichia coli,562,NDM-2,3000590,5e-06,"CarbaPenem,Cephalosporin,Cephamycin,Penam"
Escherichia coli,562,ErmT,3000595,0.000185,"Azithromycin,Clarithromycin,Clindamycin,Dalfopristin,Dirithromycin,Erythromycin,Griseoviridin,Lincomycin,Madumycin II,Oleandomycin,Ostreogrycin B3,Patricin A,Patricin B,Pristinamycin IA,Pristinamycin IB,Pristinamycin IC,Quinupristin,Roxithromycin,Spiramycin,Telithromycin,Tylosin,Vernamycin C,Virginiamycin M1,Virginiamycin S2"
Escherichia coli,562,Mel,3000616,1.5e-05,"Erythromycin,Telithromycin"
Escherichia coli,562,MecA,3000617,1e-05,Methicillin
Escherichia coli,562,PC1 beta-lactamase (blaZ),3000621,5.4e-05,Penam
Escherichia coli,562,AcrS,3000656,0.979767,"Cephalosporin,Cephamycin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Escherichia coli,562,H-NS,3000676,0.997577,"Cephalosporin,Cephamycin,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Tetracycline antibiotic"
Escherichia coli,562,MarR,3000718,0.999147,"Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Escherichia coli,562,Antibiotic sensitive dihydrofolate reductase,3000745,0.998854,"Brodimoprim,Iclaprim,Tetroxoprim,Trimethoprim"
Escherichia coli,562,MepR,3000746,1e-05,Tetracycline antibiotic
Escherichia coli,562,AbeM,3000753,1e-05,"Acriflavine,CiprOfloxacin,Norfloxacin,Ofloxacin,Triclosan"
Escherichia coli,562,AbeS,3000768,5e-06,"Erythromycin,Novobiocin"
Escherichia coli,562,AdeB,3000775,1.5e-05,Tetracycline antibiotic
Escherichia coli,562,AdeF,3000777,1.5e-05,"Fluoroquinolone antibiotic,Tetracycline antibiotic"
Escherichia coli,562,AdeK,3000782,2e-05,"CarbaPenem,Cephalosporin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Lincosamide antibiotic,Macrolide antibiotic,Penem,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Escherichia coli,562,CmeB,3000784,5e-06,"Cephalosporin,Fluoroquinolone antibiotic,Fusidane antibiotic,Macrolide antibiotic"
Escherichia coli,562,MdtA,3000792,0.997153,Aminocoumarin antibiotic
Escherichia coli,562,MdtB,3000793,0.99806,Aminocoumarin antibiotic
Escherichia coli,562,MdtC,3000794,0.998181,Aminocoumarin antibiotic
Escherichia coli,562,MdtE,3000795,0.994925,"Fluoroquinolone antibiotic,Macrolide antibiotic,Penam"
Escherichia coli,562,MdtF,3000796,0.995763,"Fluoroquinolone antibiotic,Macrolide antibiotic,Penam"
Escherichia coli,562,MexC,3000800,0.000166,"Aminocoumarin antibiotic,Aminoglycoside antibiotic,Cephalosporin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Phenicol antibiotic,Tetracycline antibiotic"
Escherichia coli,562,MexD,3000801,5e-06,"Aminocoumarin antibiotic,Aminoglycoside antibiotic,Cephalosporin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Phenicol antibiotic,Tetracycline antibiotic"
Escherichia coli,562,OprJ,3000802,1e-05,"Aminocoumarin antibiotic,Aminoglycoside antibiotic,Cephalosporin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Phenicol antibiotic,Tetracycline antibiotic"
Escherichia coli,562,MexE,3000803,0.998167,"Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Phenicol antibiotic"
Escherichia coli,562,MexF,3000804,1.5e-05,"Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Phenicol antibiotic"
Escherichia coli,562,OprN,3000805,5e-06,"Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Phenicol antibiotic"
Escherichia coli,562,MexG,3000806,5e-06,"Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Tetracycline antibiotic"
Escherichia coli,562,MexH,3000807,3.9e-05,"Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Tetracycline antibiotic"
Escherichia coli,562,MexI,3000808,0.000419,"Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Tetracycline antibiotic"
Escherichia coli,562,OpmD,3000809,5e-06,"Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Tetracycline antibiotic"
Escherichia coli,562,MexS,3000813,1e-05,"Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Phenicol antibiotic"
Escherichia coli,562,MexT,3000814,5e-06,"Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Phenicol antibiotic"
Escherichia coli,562,MgrA,3000815,3.4e-05,"Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Peptide antibiotic,Tetracycline antibiotic"
Escherichia coli,562,NalC,3000818,5e-06,"Aminocoumarin antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Monobactam,Penam,Penem,Peptide antibiotic,Phenicol antibiotic,Sulfonamide antibiotic,Tetracycline antibiotic"
Escherichia coli,562,NalD,3000819,5e-06,"Aminocoumarin antibiotic,CarbaPenem,Cephalosporin,Cephamycin,Diaminopyrimidine antibiotic,Fluoroquinolone antibiotic,Macrolide antibiotic,Monobactam,Penam,Penem,Peptide antibiotic,Phenicol antibiotic,Sulfonamide antibiotic,Tetracycline antibiotic"
Escherichia coli,562,RamA,3000823,0.004554,"CarbaPenem,Cephalosporin,Cephamycin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Monobactam,Penam,Penem,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Escherichia coli,562,Rob,3000825,2.9e-05,"Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Escherichia coli,562,SdiA,3000826,0.000112,"Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Escherichia coli,562,BaeR,3000828,0.998206,"Aminocoumarin antibiotic,Aminoglycoside antibiotic"
Escherichia coli,562,BaeS,3000829,0.998123,"Aminocoumarin antibiotic,Aminoglycoside antibiotic"
Escherichia coli,562,CpxA,3000830,0.998503,"Aminocoumarin antibiotic,Aminoglycoside antibiotic"
Escherichia coli,562,EvgA,3000832,0.986729,"Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Tetracycline antibiotic"
Escherichia coli,562,EvgS,3000833,0.989742,"Fluoroquinolone antibiotic,Macrolide antibiotic,Penam,Tetracycline antibiotic"
Escherichia coli,562,PhoQ,3000835,0.9957,"Macrolide antibiotic,Peptide antibiotic"
Escherichia coli,562,SoxR,3000836,0.998123,"Cephalosporin,Disinfecting agents and antiseptics,Fluoroquinolone antibiotic,Penam,Phenicol antibiotic,Rifamycin antibiotic,Tetracycline antibiotic"
Escherichia coli,562,ArlR,3000838,1.5e-05,"Disinfecting agents and antiseptics,Fluoroquinolone antibiotic"
Escherichia coli,562,ArmA,3000858,0.001516,"Amikacin,Arbekacin,Dibekacin,G418,Gentamicin B,Gentamicin C,Isepamicin,Kanamycin A,Netilmicin,Sisomicin,Tobramycin"
Escherichia coli,562,RmtB,3000860,0.008405,"Amikacin,Arbekacin,Dibekacin,G418,Gentamicin B,Gentamicin C,Isepamicin,Kanamycin A,Netilmicin,Sisomicin,Tobramycin"
Escherichia coli,562,RmtC,3000861,0.000756,"Amikacin,Arbekacin,Dibekacin,G418,Gentamicin B,Gentamicin C,Isepamicin,Kanamycin A,Netilmicin,Sisomicin,Tobramycin"
Escherichia coli,562,Defensin resistant mprF,3000863,5e-06,Peptide antibiotic
Escherichia coli,562,TEM-1,3000873,0.230181,"Amoxicillin,Ampicillin,Cefalotin,Cefazolin"
Escherichia coli,562,TEM-2,3000874,0.007932,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-3,3000875,2e-05,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-4,3000876,5e-06,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-5,3000877,2e-05,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-6,3000878,1e-05,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-8,3000880,5e-06,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-9,3000881,2e-05,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-10,3000882,0.000112,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-11,3000883,5e-06,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-12,3000884,0.00021,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-15,3000886,2.4e-05,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-16,3000887,5e-06,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-17,3000888,2.9e-05,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-19,3000890,0.000137,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-20,3000891,3.4e-05,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-21,3000892,5e-06,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-26,3000896,1e-05,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-29,3000899,4.9e-05,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-30,3000900,0.001282,"Amoxicillin,Ampicillin,Cefalotin"
Escherichia coli,562,TEM-31,3000901,0.000122,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-32,3000902,0.000522,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-33,3000903,0.000356,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-34,3000904,0.00021,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-35,3000905,0.000302,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-36,3000906,5.9e-05,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-37,3000907,6.3e-05,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-39,3000909,0.000132,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-40,3000910,0.001092,"Cephalosporin,Monobactam,Penam,Penem"
Escherichia coli,562,TEM-42,3000911,5e-06,"Cephalosporin,Monobactam,Penam,Penem"
